Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
01;Østfold;0104;Moss;0003;Jeløy Syd;V;Venstre;4,10703;2741;0;66;66;;;
01;Østfold;0104;Moss;0003;Jeløy Syd;H;Høyre;31,54947;2741;0;507;507;;;
01;Østfold;0104;Moss;0003;Jeløy Syd;FRP;Fremskrittspartiet;12,57001;2741;0;202;202;;;
01;Østfold;0104;Moss;0003;Jeløy Syd;ALLI;Alliansen;0,06223;2741;0;1;1;;;
01;Østfold;0104;Moss;0003;Jeløy Syd;DEMN;Demokratene i Norge;0,18668;2741;0;3;3;;;
01;Østfold;0104;Moss;0003;Jeløy Syd;HELSE;Helsepartiet;0,31114;2741;0;5;5;;;
01;Østfold;0104;Moss;0003;Jeløy Syd;KRISTNE;Partiet De Kristne;0,06223;2741;0;1;1;;;
01;Østfold;0104;Moss;0003;Jeløy Syd;KYST;Kystpartiet;0;2741;0;0;0;;;
01;Østfold;0104;Moss;0003;Jeløy Syd;LIBS;Liberalistene;0,18668;2741;0;3;3;;;
01;Østfold;0104;Moss;0003;Jeløy Syd;PP;Pensjonistpartiet;0,31114;2741;0;5;5;;;
01;Østfold;0104;Moss;0003;Jeløy Syd;BLANKE;Blanke;0,31114;2741;0;5;5;;;
01;Østfold;0104;Moss;0004;Refsnes;A;Arbeiderpartiet;30,6213;2102;0;414;414;;;
01;Østfold;0104;Moss;0004;Refsnes;SV;Sosialistisk Venstreparti;6,8787;2102;0;93;93;;;
01;Østfold;0104;Moss;0004;Refsnes;RØDT;Rødt;4,73373;2102;0;64;64;;;
01;Østfold;0104;Moss;0004;Refsnes;SP;Senterpartiet;3,18047;2102;0;43;43;;;
01;Østfold;0104;Moss;0004;Refsnes;KRF;Kristelig Folkeparti;1,99704;2102;0;27;27;;;
01;Østfold;0104;Moss;0004;Refsnes;MDG;Miljøpartiet De Grønne;4,51183;2102;0;61;61;;;
01;Østfold;0104;Moss;0004;Refsnes;V;Venstre;5,47337;2102;0;74;74;;;
01;Østfold;0104;Moss;0004;Refsnes;H;Høyre;28,5503;2102;0;386;386;;;
01;Østfold;0104;Moss;0004;Refsnes;FRP;Fremskrittspartiet;12,13018;2102;0;164;164;;;
01;Østfold;0104;Moss;0004;Refsnes;ALLI;Alliansen;0;2102;0;0;0;;;
01;Østfold;0104;Moss;0004;Refsnes;DEMN;Demokratene i Norge;0,07396;2102;0;1;1;;;
01;Østfold;0104;Moss;0004;Refsnes;HELSE;Helsepartiet;0,81361;2102;0;11;11;;;
01;Østfold;0104;Moss;0004;Refsnes;KRISTNE;Partiet De Kristne;0;2102;0;0;0;;;
01;Østfold;0104;Moss;0004;Refsnes;KYST;Kystpartiet;0,07396;2102;0;1;1;;;
01;Østfold;0104;Moss;0004;Refsnes;LIBS;Liberalistene;0,22189;2102;0;3;3;;;
01;Østfold;0104;Moss;0004;Refsnes;PP;Pensjonistpartiet;0,73964;2102;0;10;10;;;
01;Østfold;0104;Moss;0004;Refsnes;BLANKE;Blanke;0,81361;2102;0;11;11;;;
01;Østfold;0104;Moss;0005;Krapfoss;A;Arbeiderpartiet;35,49383;3613;0;690;690;;;
01;Østfold;0104;Moss;0005;Krapfoss;SV;Sosialistisk Venstreparti;4,57819;3613;0;89;89;;;
01;Østfold;0104;Moss;0005;Krapfoss;RØDT;Rødt;4,78395;3613;0;93;93;;;
01;Østfold;0104;Moss;0005;Krapfoss;SP;Senterpartiet;4,57819;3613;0;89;89;;;
01;Østfold;0104;Moss;0005;Krapfoss;KRF;Kristelig Folkeparti;1,90329;3613;0;37;37;;;
